country_region,country_region_code,sub_region_1,sub_region_1_code,sub_region_2,sub_region_2_code,sub_region_3,sub_region_3_code,place_id
United States,US,Michigan,US-MI,Jackson County,,postal_code,49240,ChIJO2xdzdbQPIgRM7zqyORqV2I
United States,US,Michigan,US-MI,Jackson County,,postal_code,49241,ChIJuTr-M1EVPYgRj00zBWe-yKw
United States,US,Michigan,US-MI,Jackson County,,postal_code,49246,ChIJQRBQ9BQWPYgRlgePUKJShLE
United States,US,Michigan,US-MI,Jackson County,,postal_code,49254,ChIJv95KTUkmPYgRpCeFh-CK2LU
United States,US,Michigan,US-MI,Jackson County,,postal_code,49259,ChIJpUWLgW_VPIgRno5avevYmEs
United States,US,Michigan,US-MI,Jackson County,,postal_code,49269,ChIJB_bxNMQ3PYgRXWsqUizumVk
United States,US,Michigan,US-MI,Jackson County,,postal_code,49272,ChIJebLIY10rPYgR1WTRisHVyqo
United States,US,Michigan,US-MI,Jackson County,,postal_code,49277,ChIJA9NyoB8tPYgRQfuW8C5yZeY
United States,US,Michigan,US-MI,Jackson County,,postal_code,49283,ChIJ7dsv39g4PYgR94Kj4V6B-6M
United States,US,Michigan,US-MI,Jackson County,,postal_code,49284,ChIJV_ZGSnlLPYgRY9V5-lPS5CE
United States,US,Michigan,US-MI,Jackson County,26075,,,ChIJQc6iKWHfPIgRUve3SJMFTvk
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49001,ChIJNQmE51OZF4gRu7vttONQpiQ
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49002,ChIJrUyAnfieF4gR5BfpxXdcUX4
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49004,ChIJU4pUd494F4gRPcsTGnTY7ao
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49006,ChIJLzTbZY13F4gR4avdTqXfqUA
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49007,ChIJW7vxMk-dF4gR5CSSU3NN2Bg
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49008,ChIJr__39DB2F4gRrMeLD1rp6Ek
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49009,ChIJUYwIY5ZwF4gRmBos4nuBoLA
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49012,ChIJ3YA6BBqMF4gROX6GTK7NToA
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49024,ChIJZ6Fbb5d1F4gR4MhSY42aack
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49034,ChIJFaZzb-aTF4gR2AY2jn7IOWQ
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49048,ChIJn4nuaA6bF4gR5UmeBQyKYGI
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49053,ChIJW8LVtv-PF4gR8ncre_UMHGY
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49083,ChIJ937zsduFF4gRPphhcBMIUJw
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49087,ChIJpwUnCmMLF4gRL9GwkshSFaI
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49088,ChIJRe9uInGXF4gRIZY74n-1Htg
United States,US,Michigan,US-MI,Kalamazoo County,,postal_code,49097,ChIJ21F941GiF4gR_UPFliP7XwA
United States,US,Michigan,US-MI,Kalamazoo County,26077,,,ChIJuf0n9q6eF4gR_Y1LA3Eg7go
United States,US,Michigan,US-MI,Kalkaska County,26079,,,ChIJz7sWS7vvH4gRzdzJ4ayV2Po
United States,US,Michigan,US-MI,Kent County,,postal_code,49301,ChIJ8T81Q5RPGIgRMY7NOMcsyB8
United States,US,Michigan,US-MI,Kent County,,postal_code,49302,ChIJMS7LgFhGGIgRpKohae3eBkI
United States,US,Michigan,US-MI,Kent County,,postal_code,49306,ChIJx-wp6GhVGIgR2EJcoRovlwI
United States,US,Michigan,US-MI,Kent County,,postal_code,49315,ChIJ7a75TsS3GYgRD1E73eRRP04
United States,US,Michigan,US-MI,Kent County,,postal_code,49316,ChIJLWDwYl1KGIgRN4KXbcuGQxA
United States,US,Michigan,US-MI,Kent County,,postal_code,49319,ChIJFxBjH1r7GIgRCRLkIWFLj94
United States,US,Michigan,US-MI,Kent County,,postal_code,49321,ChIJ5fh3O1EAGYgRj2becK38IzQ
United States,US,Michigan,US-MI,Kent County,,postal_code,49326,ChIJAf_osJntGIgRGihTBFVkiTQ
United States,US,Michigan,US-MI,Kent County,,postal_code,49330,ChIJh8lq9TEFGYgRvcLowJbj8PQ
United States,US,Michigan,US-MI,Kent County,,postal_code,49331,ChIJ7aZhI2VDGIgRlunPWX_T0kU
United States,US,Michigan,US-MI,Kent County,,postal_code,49341,ChIJoxRG9uH4GIgRMHtifOxHsL4
United States,US,Michigan,US-MI,Kent County,,postal_code,49343,ChIJMwPttI3jGIgRD_OSDKWDlBc
United States,US,Michigan,US-MI,Kent County,,postal_code,49345,ChIJA9F93Pb9GIgR07o0i6c2Hqg
United States,US,Michigan,US-MI,Kent County,,postal_code,49418,ChIJM55SxA66GYgRSmoDwLYmBbQ
United States,US,Michigan,US-MI,Kent County,,postal_code,49503,ChIJK3IAu5atGYgRuZ9hO2QbFM8
United States,US,Michigan,US-MI,Kent County,,postal_code,49504,ChIJzwNqZvauGYgR1edjVKkXOOg
United States,US,Michigan,US-MI,Kent County,,postal_code,49505,ChIJT5sKFYysGYgRrWArg0AMn-w
United States,US,Michigan,US-MI,Kent County,,postal_code,49506,ChIJdxWnVEWtGYgR0OxICp801aU
United States,US,Michigan,US-MI,Kent County,,postal_code,49507,ChIJn1DvQ3qyGYgRjo0YPZ8I-So
United States,US,Michigan,US-MI,Kent County,,postal_code,49508,ChIJ9fj-amazGYgRGhj07fQykUM
United States,US,Michigan,US-MI,Kent County,,postal_code,49509,ChIJWUl8uAyxGYgRsSZpE_URUOk
United States,US,Michigan,US-MI,Kent County,,postal_code,49512,ChIJVV-xrTBMGIgRBEW4OfdAOWY
United States,US,Michigan,US-MI,Kent County,,postal_code,49519,ChIJySsKLQexGYgRSWKL3eHiqs4
United States,US,Michigan,US-MI,Kent County,,postal_code,49525,ChIJrxh-nqpUGIgRHhqKbaTUmZw
United States,US,Michigan,US-MI,Kent County,,postal_code,49534,ChIJ6_ihRRKlGYgRQOlhOUciDa0
United States,US,Michigan,US-MI,Kent County,,postal_code,49544,ChIJEeCArfSlGYgR1yxQsF-OXL0
United States,US,Michigan,US-MI,Kent County,,postal_code,49546,ChIJdYc6YPNNGIgRJH14tLtRYAM
United States,US,Michigan,US-MI,Kent County,,postal_code,49548,ChIJg1hEUI2zGYgRbNYa0ng8JA0
United States,US,Michigan,US-MI,Kent County,26081,,,ChIJueNwOGzfGIgR5Y5vLirvnxQ
United States,US,Michigan,US-MI,Keweenaw County,26083,,,ChIJoVn-QHyhUE0Rt8yuwlpH3xY
United States,US,Michigan,US-MI,Lake County,26085,,,ChIJSdga63bZHogRM0DIxowXvms
United States,US,Michigan,US-MI,Lapeer County,26087,,,ChIJzaGfYluMJIgRvCzzEmsbmbQ
United States,US,Michigan,US-MI,Leelanau County,26089,,,ChIJwQVFc8IyS00R-SPbq47jjxY
United States,US,Michigan,US-MI,Lenawee County,26091,,,ChIJpVJfhPb5PIgRqPN19hz2xN8
United States,US,Michigan,US-MI,Livingston County,,postal_code,48114,ChIJqSKxu9FaI4gRRnmm58oHiu8
United States,US,Michigan,US-MI,Livingston County,,postal_code,48116,ChIJi3799sxPI4gROiW25_4ZiqA
United States,US,Michigan,US-MI,Livingston County,,postal_code,48137,ChIJ9U10ICMyI4gRK_KKwTx9zmY
United States,US,Michigan,US-MI,Livingston County,,postal_code,48169,ChIJs8Gxd-M1I4gRHL3P9gmxRCk
United States,US,Michigan,US-MI,Livingston County,,postal_code,48353,ChIJY2HwGlZcI4gRQLeyGXM912w
United States,US,Michigan,US-MI,Livingston County,,postal_code,48836,ChIJOdmhHOI8I4gR4VdUJg_39NA
United States,US,Michigan,US-MI,Livingston County,,postal_code,48843,ChIJJ80Z6bFAI4gRYLyDd93yvfA
United States,US,Michigan,US-MI,Livingston County,,postal_code,48855,ChIJmTeC6dVBI4gRSuTvvUnSNnc
United States,US,Michigan,US-MI,Livingston County,26093,,,ChIJYW9RfTBHI4gRHXrtLIsR864
United States,US,Michigan,US-MI,Luce County,26095,,,ChIJt7sYO8r9SE0R7e5VZGnvdoA
United States,US,Michigan,US-MI,Mackinac County,26097,,,ChIJ1xM7aBxPSk0RATSzCI_u15U
United States,US,Michigan,US-MI,Macomb County,,postal_code,48005,ChIJu-ysN5f9JIgRWZ-r_nGMqOA
United States,US,Michigan,US-MI,Macomb County,,postal_code,48015,ChIJQfRQ243QJIgRwkuoEQ1q_-o
United States,US,Michigan,US-MI,Macomb County,,postal_code,48021,ChIJY-z4GKTXJIgRUsKG1-kwwcg
United States,US,Michigan,US-MI,Macomb County,,postal_code,48026,ChIJ3RvWQv3YJIgRD60qYbPnZiQ
United States,US,Michigan,US-MI,Macomb County,,postal_code,48035,ChIJY0z116TYJIgRds4eDvzWoC0
United States,US,Michigan,US-MI,Macomb County,,postal_code,48036,ChIJbR1QiVjfJIgRU5o_j2kVOzY
United States,US,Michigan,US-MI,Macomb County,,postal_code,48038,ChIJy3jn5kDeJIgRkMMHc_zoh9E
United States,US,Michigan,US-MI,Macomb County,,postal_code,48042,ChIJpaXbayXgJIgRGiaoAD-9Mv0
United States,US,Michigan,US-MI,Macomb County,,postal_code,48043,ChIJZyNpnvMgJYgRB-O5l-pM218
United States,US,Michigan,US-MI,Macomb County,,postal_code,48044,ChIJSQQRXAvgJIgR_ivhNQv5EII
United States,US,Michigan,US-MI,Macomb County,,postal_code,48045,ChIJwRwt2GQhJYgR5T9Oo9l933U
United States,US,Michigan,US-MI,Macomb County,,postal_code,48047,ChIJz6waKv4YJYgRRajJbii7pWE
United States,US,Michigan,US-MI,Macomb County,,postal_code,48048,ChIJh_b-_LobJYgRJkIxgHl4Nyg
United States,US,Michigan,US-MI,Macomb County,,postal_code,48050,ChIJN01esjcbJYgRdYHgTMM-30o
United States,US,Michigan,US-MI,Macomb County,,postal_code,48051,ChIJbUDUM9gYJYgRSlbvUpzggdk
United States,US,Michigan,US-MI,Macomb County,,postal_code,48062,ChIJmw2-4mkEJYgR8Q2aSmoTOwQ
United States,US,Michigan,US-MI,Macomb County,,postal_code,48065,ChIJ91h2y_76JIgR3YT-R0aqhWw
United States,US,Michigan,US-MI,Macomb County,,postal_code,48066,ChIJ9XO__zjYJIgRqaWUY3ojF0o
United States,US,Michigan,US-MI,Macomb County,,postal_code,48080,ChIJPW4GfCEoJYgRBlJaOYYTVM8
United States,US,Michigan,US-MI,Macomb County,,postal_code,48081,ChIJ4ZrvVPonJYgRoAQAE3QvZko
United States,US,Michigan,US-MI,Macomb County,,postal_code,48082,ChIJic7FaHUnJYgRz01N6LcNjC0
United States,US,Michigan,US-MI,Macomb County,,postal_code,48088,ChIJFwFDo43ZJIgRSnQlG8rGZi4
United States,US,Michigan,US-MI,Macomb County,,postal_code,48089,ChIJi2oWS8rQJIgRQSQyMa6M6Mc
United States,US,Michigan,US-MI,Macomb County,,postal_code,48091,ChIJq-e3ATjQJIgRt-qijd8h7P8
United States,US,Michigan,US-MI,Macomb County,,postal_code,48092,ChIJsz1XiZXaJIgRsuWgyT8t0hc
United States,US,Michigan,US-MI,Macomb County,,postal_code,48093,ChIJpfiOaSLaJIgRuDn7brjUpqE
United States,US,Michigan,US-MI,Macomb County,,postal_code,48094,ChIJ2SXI3izkJIgRBcGrl1-unxc
United States,US,Michigan,US-MI,Macomb County,,postal_code,48095,ChIJE8yW2xzlJIgRC1IGfG7lxwY
United States,US,Michigan,US-MI,Macomb County,,postal_code,48096,ChIJk0ewpGLiJIgR5yW7S00Gs-Y
United States,US,Michigan,US-MI,Macomb County,,postal_code,48310,ChIJ60s2hE_bJIgRWC1kyEMj-cw
United States,US,Michigan,US-MI,Macomb County,,postal_code,48312,ChIJGTb4G-zbJIgRQmdijESKLVo
United States,US,Michigan,US-MI,Macomb County,,postal_code,48313,ChIJIXLGACXcJIgRWl4W_onRO3Y
United States,US,Michigan,US-MI,Macomb County,,postal_code,48314,ChIJmcQTLeHcJIgRP4XRTnF2RnA
United States,US,Michigan,US-MI,Macomb County,,postal_code,48315,ChIJu2MeXzTnJIgR3LC68_yApnM
United States,US,Michigan,US-MI,Macomb County,,postal_code,48316,ChIJY18kH7XnJIgRit_TBhpnGdw
United States,US,Michigan,US-MI,Macomb County,,postal_code,48317,ChIJORXMgWbdJIgRYyOLmD7jYdQ
United States,US,Michigan,US-MI,Macomb County,26099,,,ChIJI5_BOQ_OJIgRZ1Bcmc7XXIs
United States,US,Michigan,US-MI,Manistee County,26101,,,ChIJRWp_YrpCHogRPxUSaocrMSM
United States,US,Michigan,US-MI,Marquette County,26103,,,ChIJk7EPuTXEUU0R54RXYiR8OBE
United States,US,Michigan,US-MI,Mason County,26105,,,ChIJYxH9iSMUHIgRFW2Lv6ozBaA
United States,US,Michigan,US-MI,Mecosta County,26107,,,ChIJGQJQyqrGGIgRNx1OO8SdkS8
United States,US,Michigan,US-MI,Menominee County,26109,,,ChIJA1DaGn-AUk0RrExH-oHLJ3o
United States,US,Michigan,US-MI,Midland County,26111,,,ChIJ_1_Cz1k6IogRq9uhRYxRo7I
United States,US,Michigan,US-MI,Missaukee County,26113,,,ChIJXyvW_UQMH4gRO9Pk2fo-wvI
United States,US,Michigan,US-MI,Monroe County,,postal_code,48117,ChIJmddSEaZCO4gRcqRS9KoQQKE
United States,US,Michigan,US-MI,Monroe County,,postal_code,48131,ChIJdXvaagucPIgRx2iFZWbwKOE
United States,US,Michigan,US-MI,Monroe County,,postal_code,48133,ChIJq2whuxh5O4gRMEL9mzKlu-g
United States,US,Michigan,US-MI,Monroe County,,postal_code,48140,ChIJBVUjt0J9O4gRDwP_kwiuHBk
United States,US,Michigan,US-MI,Monroe County,,postal_code,48144,ChIJNbfcP12APIgRJZfRYoMujA8
United States,US,Michigan,US-MI,Monroe County,,postal_code,48145,ChIJdQOwJ1V6O4gRGo9F-eJlMmo
United States,US,Michigan,US-MI,Monroe County,,postal_code,48157,ChIJY2XnoRt6O4gRoq0Khg-TjaI
United States,US,Michigan,US-MI,Monroe County,,postal_code,48159,ChIJT2StEFdgO4gRtPsab0XuXKg
United States,US,Michigan,US-MI,Monroe County,,postal_code,48161,ChIJ7R5f-idiO4gR4_J8ZUh-q68
United States,US,Michigan,US-MI,Monroe County,,postal_code,48162,ChIJ2SoRv8FlO4gRzYv-i6OEbhg
United States,US,Michigan,US-MI,Monroe County,,postal_code,48166,ChIJzy9DMAhrO4gRDoiHJrT3Mwk
United States,US,Michigan,US-MI,Monroe County,,postal_code,48179,ChIJzeyDTAJAO4gR664ie8jROzA
United States,US,Michigan,US-MI,Monroe County,,postal_code,48182,ChIJVXFDACZ-O4gRswV9CfLFwYc
United States,US,Michigan,US-MI,Monroe County,,postal_code,49267,ChIJC6FywZyHPIgRH4k70tkOM3E
United States,US,Michigan,US-MI,Monroe County,,postal_code,49270,ChIJLVakZ1V9O4gRdy2XochDo-A
United States,US,Michigan,US-MI,Monroe County,26115,,,ChIJ0yMoNdhmO4gR5ZubrvcyyZM
United States,US,Michigan,US-MI,Montcalm County,26117,,,ChIJ3wtUfRbzGIgRFa43Qh1oe_4
United States,US,Michigan,US-MI,Montmorency County,26119,,,ChIJkR7VZiHbNE0Rin4livsRy1Y
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49303,ChIJTVCKjB8SGYgRaA7jPLr1mLY
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49318,ChIJm1Qgg_4LGYgRW9NAhLVn0xY
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49415,ChIJOVmD1ax5GYgR2W2WUJXspm8
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49425,ChIJ_9cDqw5dGYgRKnAS8KqnZlo
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49437,ChIJP3Th7CHnG4gRi9wJr3qIna8
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49441,ChIJL_Etp3N_GYgR_f3Ks667d3Y
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49442,ChIJLXau0-p6GYgRuyWwZRoCEdU
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49444,ChIJbzHxQ6J-GYgRSTJHusV3HAw
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49445,ChIJE-VGbmnYG4gRBk9bVP7Gic0
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49451,ChIJnwi01whzGYgRhdKA7KrlL48
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49457,ChIJx4ceDZdmGYgRVC8v17chFsA
United States,US,Michigan,US-MI,Muskegon County,,postal_code,49461,ChIJGSLK4oTeG4gRdiix4hJGPVg
United States,US,Michigan,US-MI,Muskegon County,26121,,,ChIJG_DdiT_cG4gRf6y3qKVa8fw
United States,US,Michigan,US-MI,Newaygo County,26123,,,ChIJC6ndsmEZGYgR-4VzGiNqDhU
United States,US,Michigan,US-MI,Oakland County,,postal_code,48009,ChIJhbtqF6jHJIgRSh8Uzoai0Y4
United States,US,Michigan,US-MI,Oakland County,,postal_code,48017,ChIJeRyufcnFJIgRA4LbTCknKjE
United States,US,Michigan,US-MI,Oakland County,,postal_code,48025,ChIJi57irBC4JIgRl5iDwL3EbrQ
United States,US,Michigan,US-MI,Oakland County,,postal_code,48030,ChIJR6tzxcrPJIgRP8HIulpCMRE
United States,US,Michigan,US-MI,Oakland County,,postal_code,48033,ChIJobCz01a2JIgRisfUPxJEx8E
United States,US,Michigan,US-MI,Oakland County,,postal_code,48034,ChIJFV5iK5y3JIgR8uobPeT9fN0
United States,US,Michigan,US-MI,Oakland County,,postal_code,48067,ChIJZxtf0mjPJIgRI9qKOerDJgA
United States,US,Michigan,US-MI,Oakland County,,postal_code,48070,ChIJV7WyrsvIJIgRAY1EzUEFVN0
United States,US,Michigan,US-MI,Oakland County,,postal_code,48071,ChIJTVT3rGbFJIgRE0SvDuGyaQs
United States,US,Michigan,US-MI,Oakland County,,postal_code,48072,ChIJt-vHhqLIJIgRtYZHw9p2Oy4
United States,US,Michigan,US-MI,Oakland County,,postal_code,48073,ChIJ80tpU4DFJIgR8d-pendu-Rs
United States,US,Michigan,US-MI,Oakland County,,postal_code,48075,ChIJS7bjjMnJJIgR1YIF7tWeI7E
United States,US,Michigan,US-MI,Oakland County,,postal_code,48076,ChIJ4Z_1oxLIJIgRbb5GuTbqHbQ
United States,US,Michigan,US-MI,Oakland County,,postal_code,48083,ChIJoZbPhvPEJIgRKIKinRDrhmw
United States,US,Michigan,US-MI,Oakland County,,postal_code,48084,ChIJE47DypDGJIgR700fcehj9UA
United States,US,Michigan,US-MI,Oakland County,,postal_code,48085,ChIJ62u5-grDJIgRYLtoKYpfLsI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48098,ChIJE55epEPBJIgRX1hl4OxmwKY
United States,US,Michigan,US-MI,Oakland County,,postal_code,48165,ChIJFdrcELdXI4gRdYFISWqrcyU
United States,US,Michigan,US-MI,Oakland County,,postal_code,48167,ChIJY6pHcrCrJIgRrUEzS0VUIg4
United States,US,Michigan,US-MI,Oakland County,,postal_code,48178,ChIJd28lzxBUI4gRJ4RsKUB-TEQ
United States,US,Michigan,US-MI,Oakland County,,postal_code,48220,ChIJe943AuHOJIgRv2syPfoKW4o
United States,US,Michigan,US-MI,Oakland County,,postal_code,48237,ChIJLZb5YNjIJIgRyr8r2f-Io00
United States,US,Michigan,US-MI,Oakland County,,postal_code,48301,ChIJ8264Dlq4JIgRMJskfPQvA2k
United States,US,Michigan,US-MI,Oakland County,,postal_code,48302,ChIJZ6neJtS4JIgRYXMRL4xHwdA
United States,US,Michigan,US-MI,Oakland County,,postal_code,48304,ChIJfVFxPLPAJIgRdBhThKP5esI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48306,ChIJn6qYlzjpJIgRSPFesabrM78
United States,US,Michigan,US-MI,Oakland County,,postal_code,48307,ChIJwzgsJNXpJIgRpjA1ZZmOOpk
United States,US,Michigan,US-MI,Oakland County,,postal_code,48309,ChIJSV9AmuDBJIgRcalsASmFXIc
United States,US,Michigan,US-MI,Oakland County,,postal_code,48320,ChIJ02woYCC8JIgRqEa7uT5wVNI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48322,ChIJTci4MPa6JIgRdreFogq4ChI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48323,ChIJM71Q-gq7JIgRVNj_MT9W7LM
United States,US,Michigan,US-MI,Oakland County,,postal_code,48324,ChIJwdPl6oG8JIgRGdbdLX220mo
United States,US,Michigan,US-MI,Oakland County,,postal_code,48326,ChIJ8U9qGt-_JIgRWH_57sBV-DY
United States,US,Michigan,US-MI,Oakland County,,postal_code,48327,ChIJn5oD3S-9JIgRnoHyah1RZik
United States,US,Michigan,US-MI,Oakland County,,postal_code,48328,ChIJWZ711cO9JIgRH5XUwPR7kFI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48329,ChIJk9kjGMmXJIgRRxn8oU5dgmA
United States,US,Michigan,US-MI,Oakland County,,postal_code,48331,ChIJDTyWEBGwJIgR5qKPN5N427k
United States,US,Michigan,US-MI,Oakland County,,postal_code,48334,ChIJDaeqGaWwJIgRebeQbAyib8Y
United States,US,Michigan,US-MI,Oakland County,,postal_code,48335,ChIJW_Os6MCxJIgR3tMsny-K5sY
United States,US,Michigan,US-MI,Oakland County,,postal_code,48336,ChIJHdhFeTqxJIgRLvYNHW6kdco
United States,US,Michigan,US-MI,Oakland County,,postal_code,48340,ChIJ6c3Kn3yVJIgR8yJH_M0BG5k
United States,US,Michigan,US-MI,Oakland County,,postal_code,48341,ChIJJ3ADXQC_JIgRUYOd6jIH1kQ
United States,US,Michigan,US-MI,Oakland County,,postal_code,48342,ChIJ0SCqcLi_JIgRigKp7QwC7FI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48346,ChIJoYur12SXJIgRvBjYRHZi0vE
United States,US,Michigan,US-MI,Oakland County,,postal_code,48348,ChIJyYqS276QJIgR7sCzBnTThxE
United States,US,Michigan,US-MI,Oakland County,,postal_code,48350,ChIJ9RFDl5OeJIgRBubQUTXtABU
United States,US,Michigan,US-MI,Oakland County,,postal_code,48356,ChIJtbJ1g3egJIgRRsElweu-7pc
United States,US,Michigan,US-MI,Oakland County,,postal_code,48357,ChIJfzbX61BeI4gRS_KQFvN0DRA
United States,US,Michigan,US-MI,Oakland County,,postal_code,48359,ChIJ60WA8-qUJIgRhNzh-QxcyL0
United States,US,Michigan,US-MI,Oakland County,,postal_code,48360,ChIJQer9DGCTJIgRqa489Gv5EBY
United States,US,Michigan,US-MI,Oakland County,,postal_code,48362,ChIJHyO3zB-TJIgRdfMSRvNUDTY
United States,US,Michigan,US-MI,Oakland County,,postal_code,48363,ChIJCb0924buJIgROiZMCDGPz-4
United States,US,Michigan,US-MI,Oakland County,,postal_code,48367,ChIJM4F0zqLxJIgRsCAgpq3PfA4
United States,US,Michigan,US-MI,Oakland County,,postal_code,48370,ChIJA3bKWlzyJIgRnwdIJ6X1lwI
United States,US,Michigan,US-MI,Oakland County,,postal_code,48371,ChIJmwkHwwWNJIgRedA-E4Vwvmc
United States,US,Michigan,US-MI,Oakland County,,postal_code,48374,ChIJe7jHsT6pJIgREMdeg8LHskw
United States,US,Michigan,US-MI,Oakland County,,postal_code,48375,ChIJOXhl016uJIgRoSfT0daj9-w
United States,US,Michigan,US-MI,Oakland County,,postal_code,48377,ChIJkRLTlBKvJIgRF74za_jyqEQ
United States,US,Michigan,US-MI,Oakland County,,postal_code,48380,ChIJWVt7IHBZI4gRPMYEGcm3E18
United States,US,Michigan,US-MI,Oakland County,,postal_code,48381,ChIJlxGAfWZYI4gRgaII5xYsBLY
United States,US,Michigan,US-MI,Oakland County,,postal_code,48382,ChIJTXd9zxikJIgRfCv0LmkMQVs
United States,US,Michigan,US-MI,Oakland County,,postal_code,48383,ChIJO75xR7yhJIgR2R7ONvOA3Yc
United States,US,Michigan,US-MI,Oakland County,,postal_code,48386,ChIJZ1XKcUKiJIgRNRb_CO4cRAk
United States,US,Michigan,US-MI,Oakland County,,postal_code,48390,ChIJ8YaF0aSlJIgR0WGbme-obgk
United States,US,Michigan,US-MI,Oakland County,,postal_code,48393,ChIJqzKYEoSoJIgRAp7PlZdwXZg
United States,US,Michigan,US-MI,Oakland County,,postal_code,48442,ChIJy_Z1wG9iI4gRl-0cAraTHB0
United States,US,Michigan,US-MI,Oakland County,,postal_code,48462,ChIJowymfOeEJIgRh7aS3SLebhk
United States,US,Michigan,US-MI,Oakland County,26125,,,ChIJ2S-UKKSNJIgRO9LSPL-n88Y
United States,US,Michigan,US-MI,Oceana County,26127,,,ChIJIUZfB8fzG4gRHSqMbCV0uXg
United States,US,Michigan,US-MI,Ogemaw County,26129,,,ChIJe2TeI8TtIIgR_27gean5m7Q
United States,US,Michigan,US-MI,Ontonagon County,26131,,,ChIJU9jqgLYhV00R3S5CiZBfda0
United States,US,Michigan,US-MI,Osceola County,26133,,,ChIJK2uE5T0_H4gRf2eQgmhgCf4
United States,US,Michigan,US-MI,Oscoda County,26135,,,ChIJ80YfTdnPNE0RPSljqUtR_uA
United States,US,Michigan,US-MI,Otsego County,26137,,,ChIJub9HR30WNU0RRSY1VwqC-qg
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49401,ChIJlxKcLHeYGYgRXOjm68DUMXQ
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49403,ChIJ-dwH0SgKGYgRzJcr-WqOwzI
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49404,ChIJFbw9km12GYgRaq4JRskmQN0
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49417,ChIJk32-RfiAGYgRJnVZW2QHDho
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49423,ChIJwzfpXzjAGYgRcJ0cwW8iXps
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49424,ChIJrb5itLqNGYgRyYhuOwLcDQQ
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49426,ChIJ9yvwpn--GYgRLGcVXB_QXXo
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49428,ChIJnfiAW8yiGYgR-Xf3gpm9fOE
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49435,ChIJ594Lf6amGYgRosT4pyzPVVM
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49448,ChIJXV-G4UCdGYgRbVTz9zVU0gc
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49456,ChIJTWQLxi2AGYgRA7PGbEG1PT4
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49460,ChIJEz8gMp6PGYgR1MfSTLVftJI
United States,US,Michigan,US-MI,Ottawa County,,postal_code,49464,ChIJJ7lwnUaUGYgRLNkLvbixBO8
United States,US,Michigan,US-MI,Ottawa County,26139,,,ChIJ7X2iC_iIGYgRBPwpw5yTx1c
United States,US,Michigan,US-MI,Presque Isle County,26141,,,ChIJpexosVX6NE0R2sru8qUpY_Y
United States,US,Michigan,US-MI,Roscommon County,26143,,,ChIJA9jWuxg2IIgR_dNWieMs1Ms
United States,US,Michigan,US-MI,Saginaw County,,postal_code,48415,ChIJk9PFelGSI4gRRiUhg7KstFI
United States,US,Michigan,US-MI,Saginaw County,,postal_code,48417,ChIJkUqeFRy-I4gRxiqfoxE-N9o
United States,US,Michigan,US-MI,Saginaw County,,postal_code,48601,ChIJcxWy5XK_I4gRlOxg5Oelb6Y
United States,US,Michigan,US-MI,Saginaw County,,postal_code,48602,ChIJFVsLeTPCI4gRlaTmJtRfL8Y
